,external_gene_name,ensembl_gene_id,entrezgene_id
4950,RNA5-8SN3,ENSG00000288387,124908278
4951,RNA5-8SN3,ENSG00000288387,124908289
4952,RNA5-8SN3,ENSG00000288387,124908300
4953,RNA5-8SN3,ENSG00000288387,124908310
4954,RNA5-8SN3,ENSG00000288387,124908316
4955,RNA5-8SN3,ENSG00000288387,124908327
4956,RNA5-8SN3,ENSG00000288387,124908336
4957,RNA5-8SN3,ENSG00000288387,124908347
4958,RNA5-8SN3,ENSG00000288387,124908358
4959,RNA5-8SN3,ENSG00000288387,124908368
4960,RNA5-8SN3,ENSG00000288387,124908369
4961,RNA5-8SN3,ENSG00000288387,124908370
4962,RNA5-8SN3,ENSG00000288387,124908371
4963,RNA5-8SN3,ENSG00000288387,124908372
4964,RNA5-8SN3,ENSG00000288387,124908373
4965,RNA5-8SN3,ENSG00000288387,124908374
4966,RNA5-8SN3,ENSG00000288387,124908375
4967,RNA5-8SN3,ENSG00000288387,124908376
4968,RNA5-8SN3,ENSG00000288387,124908377
4969,RNA5-8SN3,ENSG00000288387,124908378
4970,RNA5-8SN3,ENSG00000288387,124908379
4971,RNA5-8SN3,ENSG00000288387,124908380
4972,RNA5-8SN3,ENSG00000288387,124908381
4973,RNA5-8SN3,ENSG00000288387,124908382
4974,RNA5-8SN3,ENSG00000288387,124908383
4975,RNA5-8SN3,ENSG00000288387,124908384
4976,RNA5-8SN3,ENSG00000288387,124908385
4977,RNA5-8SN3,ENSG00000288387,124908386
4978,RNA5-8SN3,ENSG00000288387,124908387
4979,RNA5-8SN3,ENSG00000288387,124908388
4980,RNA5-8SN3,ENSG00000288387,124908389
4981,RNA5-8SN3,ENSG00000288387,124908390
4982,RNA5-8SN3,ENSG00000288387,124908391
4983,RNA5-8SN3,ENSG00000288387,124908392
4984,RNA5-8SN3,ENSG00000288387,124908393
4985,RNA5-8SN3,ENSG00000288387,124908474
4986,RNA5-8SN3,ENSG00000288387,124908494
4987,RNA5-8SN3,ENSG00000288387,124908504
4988,RNA5-8SN3,ENSG00000288387,124908512
4989,RNA5-8SN3,ENSG00000288387,124908513
4990,RNA5-8SN3,ENSG00000288387,124908514
4991,RNA5-8SN3,ENSG00000288387,124908515
4992,RNA5-8SN3,ENSG00000288387,124908516
4993,RNA5-8SN3,ENSG00000288387,124908517
4994,RNA5-8SN3,ENSG00000288387,124908518
4995,RNA5-8SN3,ENSG00000288387,124908519
4996,RNA5-8SN3,ENSG00000288387,124908520
4997,RNA5-8SN3,ENSG00000288387,124908521
4998,RNA5-8SN3,ENSG00000288387,124908522
4999,RNA5-8SN3,ENSG00000288387,124908523
5000,RNA5-8SN3,ENSG00000288387,124908524
5001,RNA5-8SN3,ENSG00000288387,124908525
5002,RNA5-8SN3,ENSG00000288387,124908527
5007,MIR6724-4,ENSG00000288308,103504733
5010,RNA5-8SN1,ENSG00000288326,106632260
5011,RNA5-8SN1,ENSG00000288326,124907114
5012,RNA5-8SN1,ENSG00000288326,124907115
5013,RNA5-8SN1,ENSG00000288326,124907116
5014,RNA5-8SN1,ENSG00000288326,124907117
5015,RNA5-8SN1,ENSG00000288326,124907118
5016,RNA5-8SN1,ENSG00000288326,124907119
5017,RNA5-8SN1,ENSG00000288326,124907120
5018,RNA5-8SN1,ENSG00000288326,124907121
5019,RNA5-8SN1,ENSG00000288326,124907122
5020,RNA5-8SN1,ENSG00000288326,124907123
5021,RNA5-8SN1,ENSG00000288326,124907124
5022,RNA5-8SN1,ENSG00000288326,124907125
5023,RNA5-8SN1,ENSG00000288326,124907126
5024,RNA5-8SN1,ENSG00000288326,124907127
5025,RNA5-8SN1,ENSG00000288326,124907128
5026,RNA5-8SN1,ENSG00000288326,124907129
5027,RNA5-8SN1,ENSG00000288326,124907130
5028,RNA5-8SN1,ENSG00000288326,124907131
5029,RNA5-8SN1,ENSG00000288326,124907132
5030,RNA5-8SN1,ENSG00000288326,124907133
5031,RNA5-8SN1,ENSG00000288326,124907134
5032,RNA5-8SN1,ENSG00000288326,124907135
5033,RNA5-8SN1,ENSG00000288326,124907136
5034,RNA5-8SN1,ENSG00000288326,124907137
5035,RNA5-8SN1,ENSG00000288326,124907138
5036,RNA5-8SN1,ENSG00000288326,124907139
5037,RNA5-8SN1,ENSG00000288326,124907140
5038,RNA5-8SN1,ENSG00000288326,124907141
5039,RNA5-8SN1,ENSG00000288326,124907142
5040,RNA5-8SN1,ENSG00000288326,124907143
5041,RNA5-8SN1,ENSG00000288326,124907144
5042,RNA5-8SN1,ENSG00000288326,124907145
5043,RNA5-8SN1,ENSG00000288326,124907146
5044,RNA5-8SN1,ENSG00000288326,124907147
5045,RNA5-8SN1,ENSG00000288326,124907148
5046,RNA5-8SN1,ENSG00000288326,124907149
5047,RNA5-8SN1,ENSG00000288326,124907150
5048,RNA5-8SN1,ENSG00000288326,124907151
5049,RNA5-8SN1,ENSG00000288326,124907152
5050,RNA5-8SN1,ENSG00000288326,124907153
5051,RNA5-8SN1,ENSG00000288326,124907154
5052,RNA5-8SN1,ENSG00000288326,124907155
5053,RNA5-8SN1,ENSG00000288326,124907160
5054,RNA5-8SN1,ENSG00000288326,124907172
5055,RNA5-8SN1,ENSG00000288326,124907183
5056,RNA5-8SN1,ENSG00000288326,124907194
5057,RNA5-8SN1,ENSG00000288326,124907205
5058,RNA5-8SN1,ENSG00000288326,124907216
5059,RNA5-8SN1,ENSG00000288326,124907227
5060,RNA5-8SN1,ENSG00000288326,124907238
5061,RNA5-8SN1,ENSG00000288326,124907248
5062,RNA5-8SN1,ENSG00000288326,124907258
5063,RNA5-8SN1,ENSG00000288326,124907269
5064,RNA5-8SN1,ENSG00000288326,124907280
5065,RNA5-8SN1,ENSG00000288326,124907291
5066,RNA5-8SN1,ENSG00000288326,124907302
5067,RNA5-8SN1,ENSG00000288326,124907313
5068,RNA5-8SN1,ENSG00000288326,124907324
5069,RNA5-8SN1,ENSG00000288326,124907327
5070,RNA5-8SN1,ENSG00000288326,124907328
5071,RNA5-8SN1,ENSG00000288326,124907329
5072,RNA5-8SN1,ENSG00000288326,124907330
5073,RNA5-8SN1,ENSG00000288326,124907331
5074,RNA5-8SN1,ENSG00000288326,124907332
5075,RNA5-8SN1,ENSG00000288326,124907333
5076,RNA5-8SN1,ENSG00000288326,124907334
5077,RNA5-8SN1,ENSG00000288326,124907335
5078,RNA5-8SN1,ENSG00000288326,124907336
5079,RNA5-8SN1,ENSG00000288326,124907337
5080,RNA5-8SN1,ENSG00000288326,124907338
5081,RNA5-8SN1,ENSG00000288326,124907339
5082,RNA5-8SN1,ENSG00000288326,124907340
5083,RNA5-8SN1,ENSG00000288326,124907341
5084,RNA5-8SN1,ENSG00000288326,124907342
5085,RNA5-8SN1,ENSG00000288326,124907343
5086,RNA5-8SN1,ENSG00000288326,124907439
5087,RNA5-8SN1,ENSG00000288326,124907440
5088,RNA5-8SN1,ENSG00000288326,124907450
5089,RNA5-8SN1,ENSG00000288326,124907458
5090,RNA5-8SN1,ENSG00000288326,124907467
5091,RNA5-8SN1,ENSG00000288326,124907475
5092,RNA5-8SN1,ENSG00000288326,124907476
5093,RNA5-8SN1,ENSG00000288326,124907477
5094,RNA5-8SN1,ENSG00000288326,124907478
5095,RNA5-8SN1,ENSG00000288326,124907479
5096,RNA5-8SN1,ENSG00000288326,124907480
5097,RNA5-8SN1,ENSG00000288326,124907481
5098,RNA5-8SN1,ENSG00000288326,124907482
5099,RNA5-8SN1,ENSG00000288326,124907483
5100,RNA5-8SN1,ENSG00000288326,124907484
5101,RNA5-8SN1,ENSG00000288326,124907572
5102,RNA5-8SN1,ENSG00000288326,124907573
5103,RNA5-8SN1,ENSG00000288326,124907574
5104,RNA5-8SN1,ENSG00000288326,124907575
5105,RNA5-8SN1,ENSG00000288326,124907576
5106,RNA5-8SN1,ENSG00000288326,124907577
5107,RNA5-8SN1,ENSG00000288326,124907578
5108,RNA5-8SN1,ENSG00000288326,124907579
5109,RNA5-8SN1,ENSG00000288326,124907580
5110,RNA5-8SN1,ENSG00000288326,124907581
5111,RNA5-8SN1,ENSG00000288326,124907584
5112,RNA5-8SN1,ENSG00000288326,124907585
5113,RNA5-8SN1,ENSG00000288326,124907586
5114,RNA5-8SN1,ENSG00000288326,124907587
5115,RNA5-8SN1,ENSG00000288326,124907588
5116,RNA5-8SN1,ENSG00000288326,124907589
5117,RNA5-8SN1,ENSG00000288326,124907590
5118,RNA5-8SN1,ENSG00000288326,124907591
5119,RNA5-8SN1,ENSG00000288326,124907592
5120,RNA5-8SN1,ENSG00000288326,124907593
5121,RNA5-8SN1,ENSG00000288326,124907594
5122,RNA5-8SN1,ENSG00000288326,124907595
5123,RNA5-8SN1,ENSG00000288326,124907596
5124,RNA5-8SN1,ENSG00000288326,124907597
5125,RNA5-8SN1,ENSG00000288326,124907598
5126,RNA5-8SN1,ENSG00000288326,124907600
5127,RNA5-8SN1,ENSG00000288326,124907611
5128,RNA5-8SN1,ENSG00000288326,124907622
5129,RNA5-8SN1,ENSG00000288326,124907633
5130,RNA5-8SN1,ENSG00000288326,124907644
5131,RNA5-8SN1,ENSG00000288326,124907655
5132,RNA5-8SN1,ENSG00000288326,124907662
5133,RNA5-8SN1,ENSG00000288326,124907673
5134,RNA5-8SN1,ENSG00000288326,124907684
5135,RNA5-8SN1,ENSG00000288326,124907694
5136,RNA5-8SN1,ENSG00000288326,124907705
5137,RNA5-8SN1,ENSG00000288326,124907709
5138,RNA5-8SN1,ENSG00000288326,124907710
5139,RNA5-8SN1,ENSG00000288326,124907711
5140,RNA5-8SN1,ENSG00000288326,124907712
5141,RNA5-8SN1,ENSG00000288326,124907713
5142,RNA5-8SN1,ENSG00000288326,124907714
5143,RNA5-8SN1,ENSG00000288326,124907715
5144,RNA5-8SN1,ENSG00000288326,124907716
5145,RNA5-8SN1,ENSG00000288326,124907717
5146,RNA5-8SN1,ENSG00000288326,124907718
5147,RNA5-8SN1,ENSG00000288326,124907719
5148,RNA5-8SN1,ENSG00000288326,124907720
5149,RNA5-8SN1,ENSG00000288326,124907721
5150,RNA5-8SN1,ENSG00000288326,124908237
5151,RNA5-8SN1,ENSG00000288326,124908238
5152,RNA5-8SN1,ENSG00000288326,124908239
5153,RNA5-8SN1,ENSG00000288326,124908240
5154,RNA5-8SN1,ENSG00000288326,124908241
5155,RNA5-8SN1,ENSG00000288326,124908242
5156,RNA5-8SN1,ENSG00000288326,124908243
5157,RNA5-8SN1,ENSG00000288326,124908244
5158,RNA5-8SN1,ENSG00000288326,124908245
5159,RNA5-8SN1,ENSG00000288326,124908246
5160,RNA5-8SN1,ENSG00000288326,124908247
5161,RNA5-8SN1,ENSG00000288326,124908248
5162,RNA5-8SN1,ENSG00000288326,124908249
5163,RNA5-8SN1,ENSG00000288326,124908257
5164,RNA5-8SN1,ENSG00000288326,124908268
5165,RNA5-8SN1,ENSG00000288326,124908278
5166,RNA5-8SN1,ENSG00000288326,124908289
5167,RNA5-8SN1,ENSG00000288326,124908300
5168,RNA5-8SN1,ENSG00000288326,124908310
5169,RNA5-8SN1,ENSG00000288326,124908316
5170,RNA5-8SN1,ENSG00000288326,124908327
5171,RNA5-8SN1,ENSG00000288326,124908336
5172,RNA5-8SN1,ENSG00000288326,124908347
5173,RNA5-8SN1,ENSG00000288326,124908358
5174,RNA5-8SN1,ENSG00000288326,124908368
5175,RNA5-8SN1,ENSG00000288326,124908369
5176,RNA5-8SN1,ENSG00000288326,124908370
5177,RNA5-8SN1,ENSG00000288326,124908371
5178,RNA5-8SN1,ENSG00000288326,124908372
5179,RNA5-8SN1,ENSG00000288326,124908373
5180,RNA5-8SN1,ENSG00000288326,124908374
5181,RNA5-8SN1,ENSG00000288326,124908375
5182,RNA5-8SN1,ENSG00000288326,124908376
5183,RNA5-8SN1,ENSG00000288326,124908377
5184,RNA5-8SN1,ENSG00000288326,124908378
5185,RNA5-8SN1,ENSG00000288326,124908379
5186,RNA5-8SN1,ENSG00000288326,124908380
5187,RNA5-8SN1,ENSG00000288326,124908381
5188,RNA5-8SN1,ENSG00000288326,124908382
5189,RNA5-8SN1,ENSG00000288326,124908383
5190,RNA5-8SN1,ENSG00000288326,124908384
5191,RNA5-8SN1,ENSG00000288326,124908385
5192,RNA5-8SN1,ENSG00000288326,124908386
5193,RNA5-8SN1,ENSG00000288326,124908387
5194,RNA5-8SN1,ENSG00000288326,124908388
5195,RNA5-8SN1,ENSG00000288326,124908389
5196,RNA5-8SN1,ENSG00000288326,124908390
5197,RNA5-8SN1,ENSG00000288326,124908391
5198,RNA5-8SN1,ENSG00000288326,124908392
5199,RNA5-8SN1,ENSG00000288326,124908393
5200,RNA5-8SN1,ENSG00000288326,124908474
5201,RNA5-8SN1,ENSG00000288326,124908494
5202,RNA5-8SN1,ENSG00000288326,124908504
5203,RNA5-8SN1,ENSG00000288326,124908512
5204,RNA5-8SN1,ENSG00000288326,124908513
5205,RNA5-8SN1,ENSG00000288326,124908514
5206,RNA5-8SN1,ENSG00000288326,124908515
5207,RNA5-8SN1,ENSG00000288326,124908516
5208,RNA5-8SN1,ENSG00000288326,124908517
5209,RNA5-8SN1,ENSG00000288326,124908518
5210,RNA5-8SN1,ENSG00000288326,124908519
5211,RNA5-8SN1,ENSG00000288326,124908520
5212,RNA5-8SN1,ENSG00000288326,124908521
5213,RNA5-8SN1,ENSG00000288326,124908522
5214,RNA5-8SN1,ENSG00000288326,124908523
5215,RNA5-8SN1,ENSG00000288326,124908524
5216,RNA5-8SN1,ENSG00000288326,124908525
5217,RNA5-8SN1,ENSG00000288326,124908527
5222,OLFM4,ENSG00000102837,10562
5225,PRR20A,ENSG00000204919,122183
5228,PFDN5,ENSG00000291834,5204
5229,DIAPH3,ENSG00000139734,81624
5230,MYG1,ENSG00000291835,60314
5231,AAAS,ENSG00000291836,8086
5232,KRTAP26-1,ENSG00000197683,388818
5233,KRTAP27-1,ENSG00000206107,643812
5235,KRTAP13-2,ENSG00000182816,337959
5236,MIR4327,ENSG00000265007,100422891
5237,KRTAP13-1,ENSG00000198390,140258
5239,KRTAP15-1,ENSG00000186970,254950
5240,KRTAP19-1,ENSG00000184351,337882
5241,KRTAP19-2,ENSG00000186965,337969
5242,KRTAP19-3,ENSG00000244025,337970
5243,KRTAP19-4,ENSG00000186967,337971
5244,PNLIPRP1,ENSG00000291891,5407
5245,KRTAP19-5,ENSG00000186977,337972
5250,SP7,ENSG00000291837,121340
5251,KRTAP19-6,ENSG00000186925,337973
5252,KRTAP19-7,ENSG00000244362,337974
5253,KRTAP22-2,ENSG00000206106,100288287
5255,KRTAP22-1,ENSG00000186924,337979
5256,KRTAP20-1,ENSG00000244624,337975
5257,KRTAP20-4,ENSG00000206105,100151643
5258,KRTAP20-2,ENSG00000184032,337976
5259,KRTAP20-3,ENSG00000206104,337985
5260,KRTAP21-3,ENSG00000231068,100288323
5262,SPMIP5,ENSG00000291892,143379
5263,KRTAP21-2,ENSG00000187026,337978
5264,KRTAP21-1,ENSG00000187005,337977
5265,KRTAP23-1,ENSG00000186980,337963
5266,HSPA12A-AS1,ENSG00000291893,105378499
5267,KRTAP13-3,ENSG00000240432,337960
5268,OR4K2,ENSG00000291804,390431
5272,PNLIPRP2,ENSG00000291895,5408
5274,OR4K5,ENSG00000291822,79317
5275,SNORD74B,ENSG00000201025,109617014
5277,OR4K1,ENSG00000291807,79544
5280,OR4K15,ENSG00000291812,81127
5281,OR4K14,ENSG00000291805,122740
5282,MIR99A,ENSG00000207638,407055
5283,MIRLET7C,ENSG00000199030,406885
5285,OR4K13,ENSG00000291806,390433
5286,MIR125B2,ENSG00000207863,406912
5288,OR4L1,ENSG00000291772,122742
5289,KRTAP13-4,ENSG00000186971,284827
5291,KRTAP6-2,ENSG00000186930,337967
5292,OR4K17,ENSG00000291811,390436
5293,OR4N5,ENSG00000291808,390437
5294,KRTAP6-1,ENSG00000184724,337966
5295,OR11G2,ENSG00000291810,390439
5297,OR11H6,ENSG00000291779,122748
5298,OR11H4,ENSG00000291809,390442
5300,TTC5,ENSG00000291781,91875
5301,CCNB1IP1,ENSG00000291784,57820
5304,SNORA79B,ENSG00000291786,109616976
5307,PARP2,ENSG00000291803,10038
5310,TEP1,ENSG00000291791,7011
5315,MIR548K,ENSG00000288233,100313770
5318,ZNF496,ENSG00000291884,84838
5324,SNORA70,ENSG00000207098,124900470
5326,CTTN,ENSG00000288401,2017
5327,LINC01671,ENSG00000225431,101928233
5329,PCNT,ENSG00000160299,5116
5332,OR52J3,ENSG00000291908,119679
5333,OR52E2,ENSG00000291909,119678
5341,OR52E1,ENSG00000292245,79296
5342,KLHL33,ENSG00000291793,123103
5344,VN1R5,ENSG00000291888,317705
5345,OSGEP,ENSG00000291794,55644
5346,APEX1,ENSG00000291796,328
5347,PIP4P1,ENSG00000291802,90809
5348,PNP,ENSG00000291814,4860
5349,RNASE10,ENSG00000291813,338879
5351,OR4K3,ENSG00000291821,283617
5370,SON,ENSG00000159140,6651
5374,PCDH17,ENSG00000118946,27253
5378,OR4Q2,ENSG00000292258,390432
5379,OR11H7,ENSG00000291780,390441
5382,FCER1A,ENSG00000291905,2205
5383,PPFIA1,ENSG00000288198,8500
5384,GPRC5C,ENSG00000291917,55890
5392,OR10J1,ENSG00000291903,26476
5399,OR10J4,ENSG00000292247,391121
5401,CD300A,ENSG00000291918,11314
5409,CD300LB,ENSG00000291919,124599
5413,CD300C,ENSG00000291920,10871
5417,CD300LD,ENSG00000291922,100131439
5418,CD300LD-AS1,ENSG00000291923,146723
5419,LRCH1,ENSG00000136141,23143
5420,CD300H,ENSG00000291925,100130520
5422,MIR766,ENSG00000291828,768218
5425,SCEL-AS1,ENSG00000224347,104355296
5427,GBA3,ENSG00000291927,57733
5433,LINC00351,ENSG00000226317,100874137
5439,PRR20C,ENSG00000229665,729240
5446,SLITRK6,ENSG00000184564,84189
5456,SOX1,ENSG00000182968,6656
5461,MYO16,ENSG00000041515,23026
5463,IFNAR2-IL10RB,ENSG00000249624,127882475
5465,IFNL3,ENSG00000291876,282617
5468,IFNL2,ENSG00000291875,282616
5469,IFNL1,ENSG00000291872,282618
5470,LRFN1,ENSG00000291874,57622
5473,GMFG,ENSG00000291873,9535
5478,MIR8069,ENSG00000278618,103504736
5490,IFNL4,ENSG00000292250,101180976
5493,CMC2,ENSG00000291948,56942
5498,NRIP1,ENSG00000180530,8204
5501,CCDC40,ENSG00000291505,55036
5503,LINC02920,ENSG00000236471,121832815
5505,CENPN,ENSG00000291964,55839
5506,RCAN1,ENSG00000159200,1827
5510,MIR1268B,ENSG00000291506,100616121
5511,GAA,ENSG00000291507,2548
5513,IRS2,ENSG00000185950,8660
5514,SPACA7,ENSG00000153498,122258
5518,EIF4A3,ENSG00000291508,9775
5519,ATMIN,ENSG00000291953,23300
5520,C16orf46,ENSG00000291963,123775
5527,LINC01043,ENSG00000260343,101928752
5532,LINC01044,ENSG00000223626,104266956
5535,GCSH,ENSG00000291958,2653
5538,NALF1,ENSG00000204442,728215
5545,GRK1,ENSG00000185974,6011
5547,PKD1L2,ENSG00000292248,114780
5557,UBL3,ENSG00000122042,5412
5559,BACH1-IT3,ENSG00000234293,54147
5560,GRIK1,ENSG00000171189,2897
5562,LINC01040,ENSG00000226037,105370308
5566,FAM216B,ENSG00000179813,144809
5571,U6,ENSG00000276183,124903275
5572,MIR4499,ENSG00000263978,100616304
5573,MIR2276,ENSG00000252695,100313842
5580,SNORD116,ENSG00000212553,124903255
5587,MIR5007,ENSG00000264387,100846996
5592,MIR3169,ENSG00000266663,100422973
5619,SNORD31B,ENSG00000201847,109616978
5620,MIR1267,ENSG00000221650,100302286
5641,LINC00327,ENSG00000232977,100506697
5643,hsa-mir-8069-1,ENSG00000284550,102466252
5651,CTIF,ENSG00000282825,9811
5656,MIR3613,ENSG00000264864,100500908
5657,KCNRG,ENSG00000198553,283518
5664,MIR16-1,ENSG00000208006,406950
5665,MIR15A,ENSG00000283785,406948
5685,KRTAP10-12,ENSG00000189169,386685
5686,DSCR4,ENSG00000184029,10281
5687,MIR5693,ENSG00000266072,100847003
5688,FAM124A,ENSG00000150510,220108
5694,SPATA13,ENSG00000228741,221178
5699,ZAR1L,ENSG00000189167,646799
5707,RUNX1-AS1,ENSG00000286153,124905014
5710,TTC3-AS1,ENSG00000228677,100874006
5723,CSNK1A1L,ENSG00000180138,122011
5727,MRPS6,ENSG00000243927,64968
5728,RFXAP,ENSG00000133111,5994
5731,MIR4743,ENSG00000282900,100616366
5745,SIAH3,ENSG00000215475,283514
5746,SLC5A3,ENSG00000198743,6526
5747,CCDC168,ENSG00000175820,643677
5749,KCNE2,ENSG00000159197,9992
5750,BIVM-ERCC5,ENSG00000270181,100533467
5753,MIR3648-2,ENSG00000264462,103504731
5755,TEKT4P2,ENSG00000291050,100132288
5762,RNU6-1118P,ENSG00000288205,124906683
5771,SNORA31B,ENSG00000253051,109616966
5772,SNORA31,ENSG00000199477,677814
5795,SLITRK1,ENSG00000178235,114798
5800,COL4A2-AS2,ENSG00000224821,100129836
5802,COL4A2-AS1,ENSG00000232814,100874203
5803,NAXD-AS1,ENSG00000275880,127138861
5805,SEPTIN7P9,ENSG00000290634,285961
5807,MIR3168,ENSG00000264226,100422878
5809,KBTBD6,ENSG00000165572,89890
5813,KBTBD7,ENSG00000120696,84078
5822,CYYR1,ENSG00000166265,116159
5825,MIR5006,ENSG00000284584,100847026
5835,RAP2A,ENSG00000125249,5911
5837,CRYAA,ENSG00000160202,1409
5838,CRYAA,ENSG00000160202,102724652
5865,LINC00113,ENSG00000225298,54088
5873,SHISA2,ENSG00000180730,387914
5878,RXFP2,ENSG00000133105,122042
5884,CYYR1-AS1,ENSG00000197934,100996571
5897,FRY,ENSG00000073910,10129
5905,LINC01426,ENSG00000234380,100506385
5907,LINC00320,ENSG00000224924,387486
5910,PLCL2,ENSG00000284017,23228
5911,MIR3714,ENSG00000283960,100500913
5913,SQSTM1,ENSG00000284099,8878
5920,RUFY1,ENSG00000284260,80230
5934,DAOA-AS1,ENSG00000232307,282706
5937,UTP14C,ENSG00000253797,9724
5938,MIR99AHG,ENSG00000215386,388815
5942,MIR4703,ENSG00000266611,100616423
5950,CCDC70,ENSG00000123171,83446
5953,GPR18,ENSG00000125245,2841
5955,RPL23AP87,ENSG00000293356,388574
5956,TNFSF13B,ENSG00000102524,10673
5957,ZYX,ENSG00000285443,7791
5962,ATP8A2,ENSG00000132932,51761
5964,RUFY1-AS1,ENSG00000283808,101928445
5967,CBY3,ENSG00000283718,646019
5968,CANX,ENSG00000283777,821
5969,MIR6892,ENSG00000285487,102465538
5970,EPHA1,ENSG00000284816,2041
5971,EPHA1-AS1,ENSG00000285468,285965
5973,TAS2R60,ENSG00000285341,338398
5974,TAS2R41,ENSG00000284982,259287
5979,SYT8,ENSG00000288149,90019
5980,CTAGE15,ENSG00000285172,441294
5982,CTAGE6,ENSG00000285123,340307
5984,OR2F2,ENSG00000284965,135948
5985,OR2F1,ENSG00000284866,26211
5986,SACS,ENSG00000151835,26278
5990,OR6B1,ENSG00000284939,135946
5991,LINC01892,ENSG00000265514,105371969
5992,TCAF2,ENSG00000292264,285966
5996,LINC01928,ENSG00000267425,105371994
6014,TNNI2,ENSG00000288219,7136
6030,AKAIN1,ENSG00000231824,642597
6031,SLC14A2,ENSG00000132874,8170
6037,LSP1,ENSG00000288199,4046
6038,KCTD12,ENSG00000178695,115207
6043,CLN5,ENSG00000102805,1203
6044,MAML1,ENSG00000283780,9794
6055,LTC4S,ENSG00000283887,4056
6068,CTAGE1,ENSG00000212710,64693
6070,MYCBP2-AS1,ENSG00000236051,100874212
6072,HRH4,ENSG00000134489,59340
6073,MGAT4B,ENSG00000284501,11282
6075,MYCBP2-AS2,ENSG00000229521,100874213
6077,ATP11AUN,ENSG00000197595,400165
6078,ATP11A-AS1,ENSG00000232684,100874205
6082,L3MBTL4-AS1,ENSG00000264707,101927150
6088,SERPINE3,ENSG00000253309,647174
6094,ZBTB7C-AS2,ENSG00000280197,84322
6096,ST8SIA3,ENSG00000177511,51046
6097,LIAT1,ENSG00000283985,400566
6102,VPS53,ENSG00000283883,55275
6103,METTL21C,ENSG00000139780,196541
6107,SLC10A2,ENSG00000125255,6555
6115,BOD1L2,ENSG00000228075,284257
6118,HNRNPA1L2,ENSG00000139675,144983
6121,DAOA,ENSG00000182346,267012
6128,CDH7,ENSG00000081138,1005
6130,ZP2,ENSG00000284588,7783
6132,ZIC2,ENSG00000043355,7546
6133,LINC00554,ENSG00000260738,100861542
6138,ZIC5,ENSG00000139800,85416
6140,GSX1,ENSG00000169840,219409
6143,MC4R,ENSG00000166603,4160
6144,PDX1,ENSG00000139515,3651
6147,LINC01903,ENSG00000265555,101927430
6155,MIR4306,ENSG00000263615,100422861
6156,LINC03111,ENSG00000267686,130572099
6159,NBEA,ENSG00000172915,26960
6167,CDH20,ENSG00000101542,28316
6168,ANKS4B,ENSG00000284290,257629
6170,MIR1229,ENSG00000283912,100302156
6171,MRNIP,ENSG00000283918,51149
6173,NPIPB5,ENSG00000284218,100132247
6182,POLR3E,ENSG00000284282,55718
6185,MIR4298,ENSG00000288415,100423021
6188,MIR7847,ENSG00000288331,102465993
6189,PRR33,ENSG00000288160,102724536
6190,LINC02565,ENSG00000267726,105372138
6194,EEF2K,ENSG00000284161,29904
6196,TNNT3,ENSG00000288250,7140
6198,C18orf21,ENSG00000141428,83608
6199,MOSMO,ENSG00000284487,730094
6200,PDZD9,ENSG00000284316,255762
6203,NPIPB4,ENSG00000283855,440345
6205,METTL9,ENSG00000284548,51108
6206,IGSF6,ENSG00000283934,10261
6210,SLC39A6,ENSG00000141424,25800
6211,NPIPB11,ENSG00000284454,728888
6212,NPIPB11,ENSG00000284454,128966723
6214,SNORD27,ENSG00000252128,124900339
6224,FGF9,ENSG00000102678,2254
6227,GALR1,ENSG00000166573,2587
6250,MRNIP-DT,ENSG00000284274,100996419
6253,MIR8075,ENSG00000277942,102465874
6254,RFLNB,ENSG00000283979,359845
6258,TBC1D9B,ENSG00000284400,23061
6265,ADPRHL1,ENSG00000153531,113622
6282,N4BP2L2-IT2,ENSG00000281026,116828
6291,MBP,ENSG00000197971,4155
6302,LINC02339,ENSG00000279797,101926951
6305,LINC01074,ENSG00000227611,106144607
6306,LINC00459,ENSG00000229307,100874180
6314,LINC00355,ENSG00000227674,144766
6319,MIR548X2,ENSG00000263581,100616302
6320,MIR4704,ENSG00000263561,100616205
6323,LINC00561,ENSG00000261206,100861545
6324,TPTE2,ENSG00000132958,93492
6327,MARCHF8,ENSG00000278545,220972
6332,OR13A1,ENSG00000277495,79290
6336,ALOX5,ENSG00000275565,240
6340,TNFSF11,ENSG00000120659,8600
6343,TWIST2,ENSG00000288335,117581
6349,HNRNPH1,ENSG00000284254,3187
6352,MRPL23,ENSG00000288141,6150
6354,ALG11,ENSG00000253710,440138
6359,LRRC63,ENSG00000173988,220416
6362,CBR3-AS1,ENSG00000236830,100506428
6365,MRPL23-AS1,ENSG00000288320,100133545
6368,PCDH20,ENSG00000280165,64881
6369,H19,ENSG00000288237,283120
6376,RNF17,ENSG00000132972,56163
6385,APP-DT,ENSG00000273492,118568803
6400,LINC01549,ENSG00000232560,100505929
6402,SLC5A11,ENSG00000288216,115584
6413,LINC01910,ENSG00000266278,101060542
6414,MIR675,ENSG00000288367,100033819
6429,MIR548AR,ENSG00000264539,100847035
6431,MIR4502,ENSG00000265450,100616227
6433,LINC01477,ENSG00000261715,101927900
6447,NDFIP2,ENSG00000102471,54602
6460,LINC01916,ENSG00000264232,107985128
6461,OR5P2,ENSG00000280931,120065
6462,LINC01922,ENSG00000259779,101927606
6464,OR5P3,ENSG00000280808,120066
6470,LINC01670,ENSG00000279094,105379487
